0,0,34,2,10,8028,0,7,7,9,7,9,4,10,25,20,20,5,20,27,6,8,92037,49841,7,5,6,8,8,8,25,15,20,20,15,5,0.15,6,6,6,3
0,0,34,2,10,8028,0,7,7,9,7,9,4,10,25,20,20,5,20,33,6,8,0,0,7,7,9,7,10,7,22,22,15,15,5,21,0.32,6,6,6,3
0,0,34,2,10,8028,0,7,7,9,7,9,4,10,25,20,20,5,20,25,6,6,0,0,2,10,9,9,10,10,20,20,20,20,10,10,0.6,6,6,6,3
0,0,34,2,10,8028,0,7,7,9,7,9,4,10,25,20,20,5,20,33,6,7,0,0,10,8,10,9,10,9,19,19,19,19,19,5,0.37,6,6,6,3
0,0,26,4,8,10598,61141,6,3,8,5,3,6,10,30,30,10,10,10,27,2,16,0,0,2,7,9,8,9,5,20,20,20,25,5,10,0.09,1,1,6,3
0,0,26,4,8,10598,61141,6,3,8,5,3,6,10,30,30,10,10,10,28,2,8,0,0,7,7,10,7,10,10,20,20,20,10,10,20,-0.31,1,1,6,3
0,0,26,4,8,10598,61141,6,3,8,5,3,6,10,30,30,10,10,10,32,2,7,2173,0,1,5,7,6,8,7,18,10,30,10,10,22,0.18,1,1,6,3
0,0,26,4,8,10598,61141,6,3,8,5,3,6,10,30,30,10,10,10,25,2,10,11234,41476,2,7,8,6,7,6,35,20,10,20,10,5,-0.25,1,1,6,3
0,0,26,4,8,10598,61141,6,3,8,5,3,6,10,30,30,10,10,10,25,4,10,200065,0,2,5,10,2,8,4,20,30,10,15,0,25,-0.06,1,1,6,3
0,0,26,4,8,10598,61141,6,3,8,5,3,6,10,30,30,10,10,10,27,6,8,92037,49841,7,5,6,8,8,8,25,15,20,20,15,5,0.09,1,1,6,3
0,0,26,4,8,10598,61141,6,3,8,5,3,6,10,30,30,10,10,10,33,6,8,0,0,7,7,9,7,10,7,22,22,15,15,5,21,-0.18,1,1,6,3
1,0,26,4,8,10598,61141,6,3,8,5,3,6,10,30,30,10,10,10,25,6,6,0,0,2,10,9,9,10,10,20,20,20,20,10,10,-0.38,1,1,6,3
0,0,26,4,8,10598,61141,6,3,8,5,3,6,10,30,30,10,10,10,33,6,7,0,0,10,8,10,9,10,9,19,19,19,19,19,5,0.28,1,1,6,3
1,0,29,4,8,10454,8607,7,8,10,8,8,8,90,2,2,2,2,2,27,2,16,0,0,2,7,9,8,9,5,20,20,20,25,5,10,0.51,1,1,4,2
0,0,29,4,8,10454,8607,7,8,10,8,8,8,90,2,2,2,2,2,28,2,8,0,0,7,7,10,7,10,10,20,20,20,10,10,20,0,1,1,4,2
0,0,29,4,8,10454,8607,7,8,10,8,8,8,90,2,2,2,2,2,32,2,7,2173,0,1,5,7,6,8,7,18,10,30,10,10,22,0.11,1,1,4,2
0,0,29,4,8,10454,8607,7,8,10,8,8,8,90,2,2,2,2,2,25,2,10,11234,41476,2,7,8,6,7,6,35,20,10,20,10,5,0.14,1,1,4,2
0,0,29,4,8,10454,8607,7,8,10,8,8,8,90,2,2,2,2,2,25,4,10,200065,0,2,5,10,2,8,4,20,30,10,15,0,25,-0.15,1,1,4,2
1,0,29,4,8,10454,8607,7,8,10,8,8,8,90,2,2,2,2,2,27,6,8,92037,49841,7,5,6,8,8,8,25,15,20,20,15,5,0.17,1,1,4,2
0,0,29,4,8,10454,8607,7,8,10,8,8,8,90,2,2,2,2,2,33,6,8,0,0,7,7,9,7,10,7,22,22,15,15,5,21,0.19,1,1,4,2
1,0,29,4,8,10454,8607,7,8,10,8,8,8,90,2,2,2,2,2,25,6,6,0,0,2,10,9,9,10,10,20,20,20,20,10,10,0.76,1,1,4,2
0,0,29,4,8,10454,8607,7,8,10,8,8,8,90,2,2,2,2,2,33,6,7,0,0,10,8,10,9,10,9,19,19,19,19,19,5,-0.01,1,1,4,2
1,0,26,3,3,12000,0,2,7,9,7,8,4,20,20,25,20,5,10,27,2,16,0,0,2,7,9,8,9,5,20,20,20,25,5,10,0.31,3,3,7,3
0,0,26,3,3,12000,0,2,7,9,7,8,4,20,20,25,20,5,10,28,2,8,0,0,7,7,10,7,10,10,20,20,20,10,10,20,0.19,3,3,7,3
0,0,26,3,3,12000,0,2,7,9,7,8,4,20,20,25,20,5,10,32,2,7,2173,0,1,5,7,6,8,7,18,10,30,10,10,22,0.73,3,3,7,3
1,0,26,3,3,12000,0,2,7,9,7,8,4,20,20,25,20,5,10,25,2,10,11234,41476,2,7,8,6,7,6,35,20,10,20,10,5,0.33,3,3,7,3
0,0,26,3,3,12000,0,2,7,9,7,8,4,20,20,25,20,5,10,25,4,10,200065,0,2,5,10,2,8,4,20,30,10,15,0,25,-0.01,3,3,7,3
1,0,26,3,3,12000,0,2,7,9,7,8,4,20,20,25,20,5,10,27,6,8,92037,49841,7,5,6,8,8,8,25,15,20,20,15,5,0.16,3,3,7,3
0,0,26,3,3,12000,0,2,7,9,7,8,4,20,20,25,20,5,10,33,6,8,0,0,7,7,9,7,10,7,22,22,15,15,5,21,0.27,3,3,7,3
1,0,26,3,3,12000,0,2,7,9,7,8,4,20,20,25,20,5,10,25,6,6,0,0,2,10,9,9,10,10,20,20,20,20,10,10,0.67,3,3,7,3
1,0,26,3,3,12000,0,2,7,9,7,8,4,20,20,25,20,5,10,33,6,7,0,0,10,8,10,9,10,9,19,19,19,19,19,5,0.44,3,3,7,3
0,1,27,2,16,0,0,2,7,9,8,9,5,20,20,20,25,5,10,22,6,3,23060,44346,2,7,7,8,8,10,20,20,20,10,10,20,0.43,2,3,6,2
1,1,27,2,16,0,0,2,7,9,8,9,5,20,20,20,25,5,10,23,2,9,1890,0,2,6,9,9,8,9,15,15,20,20,20,10,0.33,2,3,6,2
0,1,27,2,16,0,0,2,7,9,8,9,5,20,20,20,25,5,10,24,4,10,46815,42225,2,7,9,10,8,8,15,20,15,20,15,15,0.06,2,3,6,2
0,1,27,2,16,0,0,2,7,9,8,9,5,20,20,20,25,5,10,34,2,7,91206,37405,6,8,10,7,8,8,10,20,20,20,20,10,0.38,2,3,6,2
0,1,27,2,16,0,0,2,7,9,8,9,5,20,20,20,25,5,10,27,2,15,54449,28524,6,10,9,10,9,8,15,20,20,15,15,15,0.28,2,3,6,2
0,1,27,2,16,0,0,2,7,9,8,9,5,20,20,20,25,5,10,34,2,10,8028,0,7,7,9,7,9,4,10,25,20,20,5,20,0.28,2,3,6,2
0,1,27,2,16,0,0,2,7,9,8,9,5,20,20,20,25,5,10,26,4,8,10598,61141,6,3,8,5,3,6,10,30,30,10,10,10,0.09,2,3,6,2
1,1,27,2,16,0,0,2,7,9,8,9,5,20,20,20,25,5,10,29,4,8,10454,8607,7,8,10,8,8,8,90,2,2,2,2,2,0.51,2,3,6,2
1,1,27,2,16,0,0,2,7,9,8,9,5,20,20,20,25,5,10,26,3,3,12000,0,2,7,9,7,8,4,20,20,25,20,5,10,0.31,2,3,6,2
0,1,28,2,8,0,0,7,7,10,7,10,10,20,20,20,10,10,20,22,6,3,23060,44346,2,7,7,8,8,10,20,20,20,10,10,20,0.46,8,9,5,3
0,1,28,2,8,0,0,7,7,10,7,10,10,20,20,20,10,10,20,23,2,9,1890,0,2,6,9,9,8,9,15,15,20,20,20,10,0.01,8,9,5,3
0,1,28,2,8,0,0,7,7,10,7,10,10,20,20,20,10,10,20,24,4,10,46815,42225,2,7,9,10,8,8,15,20,15,20,15,15,0.07,8,9,5,3
0,1,28,2,8,0,0,7,7,10,7,10,10,20,20,20,10,10,20,34,2,7,91206,37405,6,8,10,7,8,8,10,20,20,20,20,10,0.73,8,9,5,3
1,1,28,2,8,0,0,7,7,10,7,10,10,20,20,20,10,10,20,27,2,15,54449,28524,6,10,9,10,9,8,15,20,20,15,15,15,0.18,8,9,5,3
0,1,28,2,8,0,0,7,7,10,7,10,10,20,20,20,10,10,20,34,2,10,8028,0,7,7,9,7,9,4,10,25,20,20,5,20,0.66,8,9,5,3
0,1,28,2,8,0,0,7,7,10,7,10,10,20,20,20,10,10,20,26,4,8,10598,61141,6,3,8,5,3,6,10,30,30,10,10,10,-0.31,8,9,5,3
0,1,28,2,8,0,0,7,7,10,7,10,10,20,20,20,10,10,20,29,4,8,10454,8607,7,8,10,8,8,8,90,2,2,2,2,2,0,8,9,5,3
0,1,28,2,8,0,0,7,7,10,7,10,10,20,20,20,10,10,20,26,3,3,12000,0,2,7,9,7,8,4,20,20,25,20,5,10,0.19,8,9,5,3
0,1,32,2,7,2173,0,1,5,7,6,8,7,18,10,30,10,10,22,22,6,3,23060,44346,2,7,7,8,8,10,20,20,20,10,10,20,0.05,1,6,5,2
0,1,32,2,7,2173,0,1,5,7,6,8,7,18,10,30,10,10,22,23,2,9,1890,0,2,6,9,9,8,9,15,15,20,20,20,10,0.43,1,6,5,2
0,1,32,2,7,2173,0,1,5,7,6,8,7,18,10,30,10,10,22,24,4,10,46815,42225,2,7,9,10,8,8,15,20,15,20,15,15,0.19,1,6,5,2
0,1,32,2,7,2173,0,1,5,7,6,8,7,18,10,30,10,10,22,34,2,7,91206,37405,6,8,10,7,8,8,10,20,20,20,20,10,0.31,1,6,5,2
0,1,32,2,7,2173,0,1,5,7,6,8,7,18,10,30,10,10,22,27,2,15,54449,28524,6,10,9,10,9,8,15,20,20,15,15,15,0.26,1,6,5,2
1,1,32,2,7,2173,0,1,5,7,6,8,7,18,10,30,10,10,22,34,2,10,8028,0,7,7,9,7,9,4,10,25,20,20,5,20,0.54,1,6,5,2
0,1,32,2,7,2173,0,1,5,7,6,8,7,18,10,30,10,10,22,26,4,8,10598,61141,6,3,8,5,3,6,10,30,30,10,10,10,0.18,1,6,5,2
0,1,32,2,7,2173,0,1,5,7,6,8,7,18,10,30,10,10,22,29,4,8,10454,8607,7,8,10,8,8,8,90,2,2,2,2,2,0.11,1,6,5,2
0,1,32,2,7,2173,0,1,5,7,6,8,7,18,10,30,10,10,22,26,3,3,12000,0,2,7,9,7,8,4,20,20,25,20,5,10,0.73,1,6,5,2
0,1,25,2,10,11234,41476,2,7,8,6,7,6,35,20,10,20,10,5,22,6,3,23060,44346,2,7,7,8,8,10,20,20,20,10,10,20,0.44,7,1,7,6
0,1,25,2,10,11234,41476,2,7,8,6,7,6,35,20,10,20,10,5,23,2,9,1890,0,2,6,9,9,8,9,15,15,20,20,20,10,0.44,7,1,7,6
0,1,25,2,10,11234,41476,2,7,8,6,7,6,35,20,10,20,10,5,24,4,10,46815,42225,2,7,9,10,8,8,15,20,15,20,15,15,0.26,7,1,7,6
0,1,25,2,10,11234,41476,2,7,8,6,7,6,35,20,10,20,10,5,34,2,7,91206,37405,6,8,10,7,8,8,10,20,20,20,20,10,0.24,7,1,7,6
0,1,25,2,10,11234,41476,2,7,8,6,7,6,35,20,10,20,10,5,27,2,15,54449,28524,6,10,9,10,9,8,15,20,20,15,15,15,0.46,7,1,7,6
0,1,25,2,10,11234,41476,2,7,8,6,7,6,35,20,10,20,10,5,34,2,10,8028,0,7,7,9,7,9,4,10,25,20,20,5,20,0.52,7,1,7,6
0,1,25,2,10,11234,41476,2,7,8,6,7,6,35,20,10,20,10,5,26,4,8,10598,61141,6,3,8,5,3,6,10,30,30,10,10,10,-0.25,7,1,7,6
0,1,25,2,10,11234,41476,2,7,8,6,7,6,35,20,10,20,10,5,29,4,8,10454,8607,7,8,10,8,8,8,90,2,2,2,2,2,0.14,7,1,7,6
1,1,25,2,10,11234,41476,2,7,8,6,7,6,35,20,10,20,10,5,26,3,3,12000,0,2,7,9,7,8,4,20,20,25,20,5,10,0.33,7,1,7,6
0,1,25,4,10,200065,0,2,5,10,2,8,4,20,30,10,15,0,25,22,6,3,23060,44346,2,7,7,8,8,10,20,20,20,10,10,20,-0.2,1,1,6,4
0,1,25,4,10,200065,0,2,5,10,2,8,4,20,30,10,15,0,25,23,2,9,1890,0,2,6,9,9,8,9,15,15,20,20,20,10,-0.63,1,1,6,4
0,1,25,4,10,200065,0,2,5,10,2,8,4,20,30,10,15,0,25,24,4,10,46815,42225,2,7,9,10,8,8,15,20,15,20,15,15,-0.14,1,1,6,4
0,1,25,4,10,200065,0,2,5,10,2,8,4,20,30,10,15,0,25,34,2,7,91206,37405,6,8,10,7,8,8,10,20,20,20,20,10,0.27,1,1,6,4
0,1,25,4,10,200065,0,2,5,10,2,8,4,20,30,10,15,0,25,27,2,15,54449,28524,6,10,9,10,9,8,15,20,20,15,15,15,-0.14,1,1,6,4
0,1,25,4,10,200065,0,2,5,10,2,8,4,20,30,10,15,0,25,34,2,10,8028,0,7,7,9,7,9,4,10,25,20,20,5,20,0.02,1,1,6,4
0,1,25,4,10,200065,0,2,5,10,2,8,4,20,30,10,15,0,25,26,4,8,10598,61141,6,3,8,5,3,6,10,30,30,10,10,10,-0.06,1,1,6,4
0,1,25,4,10,200065,0,2,5,10,2,8,4,20,30,10,15,0,25,29,4,8,10454,8607,7,8,10,8,8,8,90,2,2,2,2,2,-0.15,1,1,6,4
0,1,25,4,10,200065,0,2,5,10,2,8,4,20,30,10,15,0,25,26,3,3,12000,0,2,7,9,7,8,4,20,20,25,20,5,10,-0.01,1,1,6,4
0,1,27,6,8,92037,49841,7,5,6,8,8,8,25,15,20,20,15,5,22,6,3,23060,44346,2,7,7,8,8,10,20,20,20,10,10,20,0.23,1,1,4,1
1,1,27,6,8,92037,49841,7,5,6,8,8,8,25,15,20,20,15,5,23,2,9,1890,0,2,6,9,9,8,9,15,15,20,20,20,10,0.04,1,1,4,1
0,1,27,6,8,92037,49841,7,5,6,8,8,8,25,15,20,20,15,5,24,4,10,46815,42225,2,7,9,10,8,8,15,20,15,20,15,15,-0.03,1,1,4,1
0,1,27,6,8,92037,49841,7,5,6,8,8,8,25,15,20,20,15,5,34,2,7,91206,37405,6,8,10,7,8,8,10,20,20,20,20,10,0.15,1,1,4,1
0,1,27,6,8,92037,49841,7,5,6,8,8,8,25,15,20,20,15,5,27,2,15,54449,28524,6,10,9,10,9,8,15,20,20,15,15,15,0.14,1,1,4,1
0,1,27,6,8,92037,49841,7,5,6,8,8,8,25,15,20,20,15,5,34,2,10,8028,0,7,7,9,7,9,4,10,25,20,20,5,20,0.15,1,1,4,1
0,1,27,6,8,92037,49841,7,5,6,8,8,8,25,15,20,20,15,5,26,4,8,10598,61141,6,3,8,5,3,6,10,30,30,10,10,10,0.09,1,1,4,1
1,1,27,6,8,92037,49841,7,5,6,8,8,8,25,15,20,20,15,5,29,4,8,10454,8607,7,8,10,8,8,8,90,2,2,2,2,2,0.17,1,1,4,1
1,1,27,6,8,92037,49841,7,5,6,8,8,8,25,15,20,20,15,5,26,3,3,12000,0,2,7,9,7,8,4,20,20,25,20,5,10,0.16,1,1,4,1
0,1,33,6,8,0,0,7,7,9,7,10,7,22,22,15,15,5,21,22,6,3,23060,44346,2,7,7,8,8,10,20,20,20,10,10,20,0.3,2,7,3,1
0,1,33,6,8,0,0,7,7,9,7,10,7,22,22,15,15,5,21,23,2,9,1890,0,2,6,9,9,8,9,15,15,20,20,20,10,0.31,2,7,3,1
0,1,33,6,8,0,0,7,7,9,7,10,7,22,22,15,15,5,21,24,4,10,46815,42225,2,7,9,10,8,8,15,20,15,20,15,15,0.47,2,7,3,1
0,1,33,6,8,0,0,7,7,9,7,10,7,22,22,15,15,5,21,34,2,7,91206,37405,6,8,10,7,8,8,10,20,20,20,20,10,-0.09,2,7,3,1
0,1,33,6,8,0,0,7,7,9,7,10,7,22,22,15,15,5,21,27,2,15,54449,28524,6,10,9,10,9,8,15,20,20,15,15,15,0.2,2,7,3,1
0,1,33,6,8,0,0,7,7,9,7,10,7,22,22,15,15,5,21,34,2,10,8028,0,7,7,9,7,9,4,10,25,20,20,5,20,0.32,2,7,3,1
0,1,33,6,8,0,0,7,7,9,7,10,7,22,22,15,15,5,21,26,4,8,10598,61141,6,3,8,5,3,6,10,30,30,10,10,10,-0.18,2,7,3,1
0,1,33,6,8,0,0,7,7,9,7,10,7,22,22,15,15,5,21,29,4,8,10454,8607,7,8,10,8,8,8,90,2,2,2,2,2,0.19,2,7,3,1
0,1,33,6,8,0,0,7,7,9,7,10,7,22,22,15,15,5,21,26,3,3,12000,0,2,7,9,7,8,4,20,20,25,20,5,10,0.27,2,7,3,1
0,1,25,6,6,0,0,2,10,9,9,10,10,20,20,20,20,10,10,22,6,3,23060,44346,2,7,7,8,8,10,20,20,20,10,10,20,0.66,1,1,2,1
0,1,25,6,6,0,0,2,10,9,9,10,10,20,20,20,20,10,10,23,2,9,1890,0,2,6,9,9,8,9,15,15,20,20,20,10,0.65,1,1,2,1
0,1,25,6,6,0,0,2,10,9,9,10,10,20,20,20,20,10,10,24,4,10,46815,42225,2,7,9,10,8,8,15,20,15,20,15,15,0.39,1,1,2,1
1,1,25,6,6,0,0,2,10,9,9,10,10,20,20,20,20,10,10,34,2,7,91206,37405,6,8,10,7,8,8,10,20,20,20,20,10,0.6,1,1,2,1
1,1,25,6,6,0,0,2,10,9,9,10,10,20,20,20,20,10,10,27,2,15,54449,28524,6,10,9,10,9,8,15,20,20,15,15,15,0.81,1,1,2,1
0,1,25,6,6,0,0,2,10,9,9,10,10,20,20,20,20,10,10,34,2,10,8028,0,7,7,9,7,9,4,10,25,20,20,5,20,0.6,1,1,2,1
1,1,25,6,6,0,0,2,10,9,9,10,10,20,20,20,20,10,10,26,4,8,10598,61141,6,3,8,5,3,6,10,30,30,10,10,10,-0.38,1,1,2,1
1,1,25,6,6,0,0,2,10,9,9,10,10,20,20,20,20,10,10,29,4,8,10454,8607,7,8,10,8,8,8,90,2,2,2,2,2,0.76,1,1,2,1
1,1,25,6,6,0,0,2,10,9,9,10,10,20,20,20,20,10,10,26,3,3,12000,0,2,7,9,7,8,4,20,20,25,20,5,10,0.67,1,1,2,1
0,1,33,6,7,0,0,10,8,10,9,10,9,19,19,19,19,19,5,22,6,3,23060,44346,2,7,7,8,8,10,20,20,20,10,10,20,-0.12,2,2,4,1
0,1,33,6,7,0,0,10,8,10,9,10,9,19,19,19,19,19,5,23,2,9,1890,0,2,6,9,9,8,9,15,15,20,20,20,10,0.11,2,2,4,1
0,1,33,6,7,0,0,10,8,10,9,10,9,19,19,19,19,19,5,24,4,10,46815,42225,2,7,9,10,8,8,15,20,15,20,15,15,0.39,2,2,4,1
0,1,33,6,7,0,0,10,8,10,9,10,9,19,19,19,19,19,5,34,2,7,91206,37405,6,8,10,7,8,8,10,20,20,20,20,10,0.14,2,2,4,1
0,1,33,6,7,0,0,10,8,10,9,10,9,19,19,19,19,19,5,27,2,15,54449,28524,6,10,9,10,9,8,15,20,20,15,15,15,0.03,2,2,4,1
0,1,33,6,7,0,0,10,8,10,9,10,9,19,19,19,19,19,5,34,2,10,8028,0,7,7,9,7,9,4,10,25,20,20,5,20,0.37,2,2,4,1
0,1,33,6,7,0,0,10,8,10,9,10,9,19,19,19,19,19,5,26,4,8,10598,61141,6,3,8,5,3,6,10,30,30,10,10,10,0.28,2,2,4,1
0,1,33,6,7,0,0,10,8,10,9,10,9,19,19,19,19,19,5,29,4,8,10454,8607,7,8,10,8,8,8,90,2,2,2,2,2,-0.01,2,2,4,1
